Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
3/12/2021 07:46,1292.46,Jivin Thakkar,e6e52a3e926bc494f028585387900177191121712734a7316fe65c15ac440441,"Ramesh, Wagle and Wagle",3960,Bhind,USD,American Express,23-Oct,68519a9eca55c68c72658a2a1716aac3788c289859d46d6f5c3f14760fa37c9e,12,d0642a06-d206-4859-abb5-3098aa29c5bf,0,2,In-Person,207.170.174.103,Desktop,,Architecto culpa ratione. Inventore fuga dolores saepe explicabo. Illum dolorum distinctio odio hic iste. Iste soluta eius ratione.
9/8/2023 22:02,3518.98,Parinaaz Banik,af0d8778ae41ec4e3ac303ba159f04af1c99463a1b3bc2b688d32e0f689af9c8,Bains-Hayer,1859,Tadepalligudem,USD,MasterCard,24-May,92a6a32f99def322d70ea1167a99c6859ab4e8bbc593b997ec5994d244a82475,5,0ed24687-c769-41a8-8d4c-0adfb9c511f5,0,None,In-Person,8.220.83.113,Desktop,romilmallick,Eos excepturi at repellendus. Animi similique veritatis. Eum officia repudiandae.
7/2/2021 16:33,930.18,Amira Sachar,6b0ab8622bd12fa8159989e84e8f054088bd59ed912068ef23381003f507d797,Som Inc,3130,Ambarnath,EUR,MasterCard,28-Jul,a15faf6f6c7e4c11d7956175f4a1c01edffff6e114684eee28c255a86a8888f8,0,e4eec14b-a3e8-4066-b83f-fd9a7aeb44dc,0,3 or more,In-Person,96.206.150.9,Tablet,,"Autem magnam officia ut officiis perspiciatis. Dolorum doloribus quis totam.
Harum eos est delectus.
Voluptate quasi minus nulla. Aspernatur inventore corrupti."
10/1/2021 20:06,3739.87,Suhana Dasgupta,a0f3d48cb6fe33ebb4f5087cc5bb2d96438b2a8e8151cac0bea059ecc1dabfad,"Mangal, Varghese and Chad",1508,Bhagalpur,USD,MasterCard,26-Sep,36c1cc2f9d7022bf6beacb6248a89e7e677b3bf9a91e6457a5ffdbade55b76da,0,de6bbcd6-d221-46c0-8450-888fac4c540e,0,None,Online,185.87.107.183,Desktop,anayahuja,"Sint eius eveniet assumenda eaque qui nesciunt. Molestiae commodi minima.
Odio occaecati sapiente id repellendus at magnam. At ratione voluptates. Minima adipisci neque consequuntur fuga laborum."
10/9/2022 10:49,1198.97,Aarav Chakrabarti,f8eb6433213341c8b48720f9371f7bb00f13bdfe1f9d4417f6fa7cead7a21148,Sawhney and Sons,1000,Shimoga,EUR,American Express,27-Aug,3de8392541ace28284aca7f2724273739fcf4cf73de276a8ddd3547c0011323c,12,d3a5c6c4-3c32-49c0-b0a5-1aa6e94850f6,0,None,In-Person,208.92.60.212,Tablet,pchaudry,Dignissimos nisi esse dolorem omnis dicta. Eos repellendus ea laudantium. Quaerat voluptas nihil vitae.
2/8/2022 02:21,617.5,Kavya Wable,b03c998d3a3f0c51bf04a86a98a0e2709124f399e9586b1e7c9d201a94a4caf7,"Sharma, Khare and Swamy",2487,Darbhanga,INR,MasterCard,May-33,5d8f6cce532a7aeb57196be62344095936793400b3aeb3580d248b17d5518a86,12,0970fc76-2fb4-4128-8fee-c1b3784d491f,0,1,Online,119.180.143.97,Desktop,,"Sit quas nulla sint. Eveniet repudiandae nam repellat pariatur voluptate ipsum.
Vel expedita eaque quasi voluptatem voluptatem. Ullam alias minima dolore rem. Adipisci tempore recusandae accusamus."
8/31/2021 23:05,2997.75,Neelofar Dave,0708ff7e49b5f9804952c28a752e98a1c3648e8d60e02290c0e3b48a3efe7bea,Ramachandran LLC,5444,Giridih,INR,Visa,Feb-33,96da2f8885ba92c9ca4d34bb763a3bc9e19017f0df6424956d61f45abdc7f241,0,dc2dd26f-f0ba-4f37-bafa-f0a44fa91d7d,0,3 or more,In-Person,29.148.205.182,Tablet,hsachdev,"Corrupti voluptatem dolorum ea laboriosam facere. Deleniti culpa facilis.
Doloribus pariatur iusto earum ad adipisci. In ducimus error ipsum."
4/19/2023 13:43,4913.49,Miraan Malhotra,a52efe9a32a7adebb4d8895c6ebdab97970ae965e45f4a79f8444d16cb979394,"Swaminathan, Bedi and Ranganathan",6728,Pune,INR,MasterCard,24-Dec,343cacd3827e6de62a9e6a8bc455e0de0f4f6ad517c83a4c794d29caf73c32d7,5,8c6937fe-cebe-41ae-ab29-b64f716ef4de,0,3 or more,In-Person,124.172.166.64,Tablet,,"Dolores excepturi asperiores provident quia. Sunt occaecati nisi odio.
Eveniet ipsam maxime consequatur doloremque. Expedita officiis quibusdam dicta minima."
7/8/2023 03:50,577.17,Elakshi Koshy,8172b67a82e8400721707ebb57d0f38972e5c844f20dc9200a5a94d69ce75371,Bajwa Inc,4837,Ramgarh,USD,American Express,25-Sep,84f01dd97c687fb28a296bcc2ef1801446ea7405860595924eb2b5bb634718d1,12,67dec3e1-9d09-4173-a042-46a4f250e000,0,3 or more,In-Person,141.188.118.30,Tablet,ichaudry,Quisquam repudiandae rem ipsa. Consectetur nemo expedita architecto ex. Maiores corrupti dolorum culpa et voluptates ipsa eligendi.
4/28/2021 01:39,1149.14,Kavya Khare,16d47c5d50a40fbc40869bfd89684d8c920a7da57d0139241dde52f88ced52ea,"Anne, Dhingra and Borra",5894,Gwalior,INR,American Express,29-Jan,4621c1d55fa4e86ce0dae4288302641baac86dd53f76227c892df9d300682d41,0,33ef4ef8-4884-440b-be44-b1189c98a2d3,0,None,In-Person,136.74.45.75,Mobile,,Perferendis necessitatibus deserunt distinctio laboriosam saepe laborum. Soluta ipsam nobis.
6/13/2023 10:12,3590.12,Zoya Dhawan,24d422f580301ba159a3f5237c3ac3a4c7b4079f98305d09148432e28c0acd30,Luthra-Maharaj,1150,Dibrugarh,INR,MasterCard,29-Apr,fc47b34e36f4032acd1ca2192a7b9b097011ccbfe3d8e27b04bb6999e000578d,12,c15729a1-e1d6-499d-afe8-0f87cd845458,0,2,Online,203.222.42.254,Mobile,,"Veritatis libero amet iusto. Vero quaerat amet molestiae quidem illo.
Autem nesciunt quae eos.
Provident eum delectus blanditiis architecto voluptatem minima porro. Id sunt optio accusantium facere."
4/30/2021 10:02,4953.66,Inaaya  Shankar,2a7ba88ce21b1f6b06c199674f91ed0f72056e0fe68993ede21838ca1f516d11,Toor Inc,7554,Motihari,INR,Visa,Aug-32,dcaadad1cfce437735b81ab025f776e5857e48558c47f6960e6a5f2595664a85,5,c129c055-2636-4e9f-9297-9418610bee31,0,1,Online,195.109.152.224,Mobile,divyanshdesai,Repellendus blanditiis id in possimus eius corrupti. Soluta sint dolore sunt asperiores.
4/10/2023 22:20,1473.61,Piya Thaman,24fde8435725fd106b5fa7588579c2241c22596268956c5b3d22745a0cada7bc,De-Ramesh,4280,Hindupur,EUR,MasterCard,Jul-33,a0d177b4967a6d99f4ff117defe1c0d23d4e78ca4630febcb948ee9e4520eff3,0,81fec0d6-aaa5-4dae-a761-14670b0ee1c4,0,1,Online,223.128.47.133,Desktop,,"Veritatis dolores corrupti assumenda quis mollitia.
Fugiat enim asperiores vel quaerat nesciunt praesentium. Nobis animi occaecati quia veritatis suscipit."
10/10/2023 13:10,1233.24,Kanav Ratti,013597fc33518bb77ed56d060b2e2deabf22e0d8e3f5b6f0945c3f31a2c38d6a,"Kota, Yohannan and Bath",2997,Uluberia,EUR,American Express,28-Sep,3da6ee6699da1eb52d358aa59b8e1cf6b5d77db224b4cec0faaa540610fb3b2e,12,7a109e0a-9aaf-47d2-8e3a-4e3e7bc62973,0,3 or more,Online,192.159.166.167,Mobile,,"Quaerat aut dolores. Atque iure tempore beatae voluptatum.
Tenetur autem tempora. Nihil reprehenderit odit odit reprehenderit."
3/21/2022 22:00,4259.09,Sara Bajwa,75c24594f3a12df6f3ff339c11606c0ea36de61738e3512ac7c910482c63bc23,Chauhan-Bhalla,3174,Serampore,EUR,Visa,25-Aug,28096b238fafbfd5abdb8ddf4e7f5a2c67196cfd8b5d49a196012d0269a2189f,5,46053d88-538e-421f-9ce7-a888bdb5f6da,0,3 or more,Online,15.62.35.135,Mobile,ladarmaan,Dolor recusandae ipsa distinctio eaque. Praesentium eligendi quod saepe laborum odio nostrum natus.
11/30/2020 04:27,405.49,Ojas Sagar,be007f71f30af4d384edc1781b029b7169d2456ede847a0ef71cdfa949b737d5,"Savant, Verma and Sachdeva",6886,Burhanpur,INR,American Express,26-Apr,68e1e435db6ab43fd38ae5df6c6a03b50a5c9c6290f4691e1b670a786c0ebe12,0,bf0b735d-52de-42e8-8d1f-3565db1b9c19,0,None,In-Person,60.140.176.233,Desktop,mannatmani,"Corporis facilis eum nisi error dicta accusamus.
Odio nam minima molestias voluptas sapiente. Tenetur dicta tempore quae. Nam ut maxime harum quia deleniti."
5/13/2020 02:07,3645.7,Rohan Subramaniam,631a0983b1c180a3d8040ba02aa9a04c6af18b4c0e779e5c1ee4705b6178b7f3,Virk-Sahni,4224,Phagwara,USD,Visa,Mar-33,38879b6376fbabdc8fbfb85f6b11a296aca6de14093a54881b73528b62848d8c,12,1bdcc21f-030c-4eea-8e1f-3d4584f01e7c,0,3 or more,Online,205.105.29.248,Mobile,,Earum vitae natus fugiat. Distinctio voluptatum laudantium quibusdam excepturi expedita. Error velit alias a itaque dolorem nihil.
3/27/2023 04:36,305.32,Ivana Grover,69228ae2d370237e7c45ee685d25a104a3fa32eeb8dc350df23188fdb85a5224,Chahal Group,5607,Chapra,EUR,Visa,24-Jul,f57e5cb1f4532c008183057ecc94283801fcb5afe2d1c190e3dfd38c4da08042,12,adbc56f4-a4c2-4153-9fa0-50d8a9423715,0,2,In-Person,51.25.62.0,Mobile,amiramanda,"Repellat voluptates eius deserunt. Qui reprehenderit impedit reiciendis veniam voluptates.
Reiciendis aspernatur ipsam aut quos voluptate. Provident fugiat harum quas ex aliquid."
8/25/2022 18:14,691.94,Biju Sandal,ab783f29d4f88ba6752012a374de813055c89095c0e5f16a5203db48f933ef91,D’Alia-Anne,4688,Dhule,INR,MasterCard,24-Nov,b2d084ae2bd0f4b38953ea3adb009b4f059816f93392addbcfb373399f183e88,5,a6cbda11-aa62-4d61-935f-1e1945800ef7,0,3 or more,In-Person,197.69.78.128,Desktop,dbhat,A praesentium porro. Et eligendi architecto corrupti. Cumque odit quidem inventore magnam.
2/26/2021 06:50,4652.7,Dharmajan Salvi,1697087175e2149f4d7a9975351d9b71de610f0770707bc5f8fe06c9df0b0df9,"Shroff, Varma and Dani",9425,Bhatpara,INR,MasterCard,27-Feb,04edd1d7736883194af3ddb232c337e53d17bc93cfd2140c4f4c4e0d966798b1,12,99c913d0-9da6-4b00-bee7-8bd6aa4d1060,0,1,Online,182.161.25.34,Desktop,,"Doloremque necessitatibus amet sed. Eaque sed mollitia nihil minima quis explicabo.
Laborum quis amet veritatis exercitationem. Ad eius pariatur ducimus."
5/21/2021 01:13,2813.1,Myra Trivedi,539602b599532d946a88014c0b79ad6abe1866f1088ec3c6f6c66f8053cab5b8,Kala-Tank,4024,Pali,INR,Visa,Sep-33,32cd1acb86cd1ab3fba454893e8775ccd291dc99df6c57ffcf56058c8832dbab,5,a6e78577-078f-4584-867a-7e91c25e6492,0,2,In-Person,79.229.192.90,Tablet,,"Itaque numquam totam enim. Accusantium rerum dolores porro cum aliquam.
Saepe similique quis. Est reprehenderit est. Sequi dolor ducimus suscipit non commodi."
4/8/2021 22:47,2898.92,Madhup Taneja,2349edabda2e279ab6cbb7bc0ed794ebd84e8ea6c4db4841dc32aa279213a963,Brar Inc,6865,Ludhiana,INR,American Express,26-Oct,1e5ee5e58c8f490ae68e7e91b1575ebefc2bf6c211f302a553ff0c4925e85321,0,7b802f49-0d77-4758-9337-f9c53713df08,0,2,Online,89.17.174.62,Tablet,sankaradvika,"Rem reprehenderit cum laborum consequuntur quibusdam modi qui. Quidem commodi nemo quibusdam.
Nulla cumque tempore molestiae. Expedita asperiores magni tenetur dolore atque."
8/29/2020 10:51,2506.77,Jiya Gera,0ba03de8491b49cfacf1255a0d531ff6f9ef26478eaa77bff7c4ae37cdc691ba,Taneja PLC,2818,Hindupur,EUR,MasterCard,Mar-32,cbd02d97b0731d88c78d30c20d90492b2d4c3f2f983931c38fef2dedc7ce48d4,0,7bc5744e-87cb-448d-96bc-50477972bd9b,0,2,In-Person,69.137.189.38,Tablet,,"Fuga reiciendis excepturi. Quasi non nostrum eligendi.
Voluptate dicta molestias iusto animi totam. Similique voluptatem quae deleniti. Dicta accusantium maxime magnam."
1/10/2022 22:31,378.05,Navya Sehgal,7ac03a1760c6750f3aa0910423f090cb1c81934417b8cf5e93a14841f3062df5,Dhillon-Kala,3793,Hosur,INR,Visa,26-Apr,f8809aff4d69bece79dabe35be0c708b890d7eafb841f121330667b77d2e2590,12,3b7a9cce-4622-48d3-94d7-8e7f02655571,0,3 or more,In-Person,195.165.254.142,Tablet,,"Nam vitae eum ratione. Nemo aliquid quas saepe ipsam omnis.
Tempore nemo hic neque. Alias iste distinctio architecto sit aliquid."
5/29/2020 23:09,2472.77,Ojas Ganesan,ac23419c6a38deffa68357ecc62b8f6ea320d02b3ed234edd6b22b27c117fd5f,"Hans, Acharya and Venkataraman",1878,Aurangabad,INR,Visa,30-Sep,0fd42b3f73c448b34940b339f87d07adf116b05c0227aad72e8f0ee90533e699,0,f265ab3d-54b7-438a-a528-3a8b0daf1193,0,1,Online,205.152.62.93,Tablet,jlata,Et consequuntur sequi. Vitae error minus assumenda occaecati. Repudiandae magni pariatur quidem quas. Dolorem vel fugit suscipit.
2/11/2021 02:42,2287.67,Inaaya  Brahmbhatt,0d42ab4da79d5ee369f54d68d73de35e4164dc0bec2ff5fb281f3e7a535482bc,"Baral, Date and Tak",8062,Bhind,INR,American Express,Jul-32,5e18d34a87ed6c9bea50e24d898c9c7b8c80ed8d3f0341b990e775be8f754441,5,61a7e8ab-26ea-4fb1-994b-eae3eaad4a10,0,2,In-Person,109.55.136.26,Desktop,,"Vitae minus nostrum sapiente. Quis neque hic.
Laudantium sequi doloribus culpa aperiam aliquid iure voluptatibus. Accusantium inventore ipsam ducimus."
2/19/2021 07:11,1933.91,Jhanvi Ramachandran,0ec0b25691f9156c1b3bb487cf99c1e06a24e40ea2b9267293bdfb26a40b9e36,Bhatt PLC,5070,Raichur,INR,American Express,29-Oct,ee377871c73631fd6543ddb5164d0b48ea072daa207a91ac696051e0838135dd,0,f543a2f8-2efe-4553-8687-effd1647d15d,0,1,Online,145.67.169.119,Mobile,randra,"Sunt ad nisi laborum. Esse laudantium ea quia iure.
Et possimus officiis itaque ad hic. Sed eligendi saepe recusandae totam voluptatem vitae. Aliquid in omnis excepturi placeat ratione."
5/20/2020 23:09,1283.09,Aarna Goyal,3c3c1d00ba43ccda86d7d8ffdfa697c917deb2817f0adf1f2a0e73fbcc4ef59d,Upadhyay PLC,8121,Kirari Suleman Nagar,EUR,MasterCard,23-Oct,bc52dd634277c4a34a2d6210994a9a5e2ab6d33bb4a3a8963410e00ca6c15a02,12,d0539ff6-c4e3-4274-84a9-31128264be21,0,3 or more,In-Person,147.112.213.82,Tablet,sagarlagan,"Ex hic dicta repellendus iusto quos. Sint quaerat pariatur vero recusandae. Fugit tempore nihil officiis tempore ab.
Cumque quia quam id eos neque eaque iure."
10/30/2021 18:09,2210.18,Ayesha Thakkar,361e6fd840088aa29c2dfd543263272af0d003ac9e6fd18017dc50ea72cb8952,"Chana, Borra and Gokhale",8651,Aligarh,INR,American Express,Jun-33,2ba3f4781ce765d0169aad8447a77f6bc36b04e158292483b1756ad0fa36e93a,5,35ffeb66-268c-4d3c-91ed-0aa496601a8c,0,None,Online,51.59.122.44,Tablet,,"Iste possimus aspernatur vitae tempore id cumque.
Cupiditate est consequuntur nostrum ipsum illo. Cumque adipisci laudantium ad. Voluptatum quia aliquid facilis."
7/13/2021 02:16,292.63,Yasmin Sarkar,4b981383cfa2789b385793173857561cbc77cbc6773b307763b3d17107a66031,Sarkar-Sama,9801,Dindigul,EUR,American Express,28-Apr,6d4d381fad546406ce73e05b1b0b476533381d1448ee44c2246df0599a854930,0,5da15af3-cfff-4809-a1f2-8f7ce43602d6,0,None,In-Person,132.42.243.167,Mobile,,"Nam maxime sapiente saepe. Consequatur sit corporis provident quidem repellendus.
Temporibus harum est exercitationem quod quia nostrum. Facere voluptate qui at. Iure porro corrupti quas."
6/26/2020 10:15,2115.93,Vanya Bandi,b534f299005a01015875da919f7f8d39999652b97d23a2a38f09b11b2578ac47,Sastry-Chandra,4789,Anand,EUR,American Express,29-Mar,be47addbcb8f60566a3d7fd5a36f8195798e2848b368195d9a5d20e007c59a0c,5,43e4ebaa-f8e9-4d5a-9dfa-163a97aefa8c,0,None,Online,158.153.235.124,Desktop,bsolanki,"Autem delectus voluptatibus libero ex accusamus totam.
Officia autem expedita inventore. Cupiditate aspernatur velit. Cum ad ipsa et at. Nam quod facere."
12/9/2020 20:38,1614.82,Vanya Keer,a6168e289d5468bba64d96ce5acb207dc8d296c2081d4dfe9627b14f207cd45f,Hora Inc,4698,Bilaspur,EUR,Visa,Mar-32,769e881d85fc5d27cb4cbc8382200d95b179cfdeb56e0b439da737069eaf8a5a,5,898d83a3-dd17-4925-8ef8-0867f392a923,0,2,In-Person,19.226.29.81,Desktop,taimur77,Culpa possimus culpa animi illum ab officia eveniet. Ea sint eveniet iusto earum delectus corrupti.
10/1/2021 10:24,2275.64,Farhan Trivedi,6bad8882251e9f84ff5a6e1195f9f02ad1046289887ce13977607ea6c1fcbea5,"Raval, Comar and Das",5319,Karaikudi,USD,Visa,24-Dec,f6103ca1e01bd200a9258a366b7e8c22a542e771bf11a0679967a5bb47ef3688,0,3ea2b502-65aa-47f7-a4d8-197ccb9060f1,0,None,In-Person,22.12.110.16,Desktop,thakurvedika,"Recusandae quisquam eos soluta. Saepe voluptatum sint nobis unde cum. Accusantium optio ex molestiae.
Repellendus beatae ipsum aperiam quos iure. Id a iusto nobis. Quia sequi dicta ratione."
3/12/2022 16:00,2678.73,Arnav Baria,441001bcd684b7d88d88cb3ca10564787002a07193a598883be81a0b78510c52,Balakrishnan-Shroff,4380,Jalna,EUR,Visa,24-Jan,068814875fcdfb8faf539ef43cf5d109a22b7cfd28770e90b00be8c48bfc722f,12,e8e8afba-59f6-4e32-80ce-ac76aa8cb864,0,3 or more,In-Person,162.41.242.214,Tablet,,"Praesentium necessitatibus libero ab voluptates occaecati. Eaque voluptatibus animi blanditiis.
Porro vero provident esse quod. Adipisci deleniti dicta. Quaerat delectus recusandae dolorem dolore."
5/2/2021 02:00,4072.26,Ishita Saini,eeb841c1d590f6da888f4d5a1374104973719769549ab49c9a87b5d00f9769f4,Dua and Sons,1034,Jodhpur,INR,Visa,31-Jan,74332c78b10e3ee51ac4a3c18ccc15c1b6c9807b3ca609969de5e3c361573dfa,5,b70ddf34-03ba-46c6-a843-008d5263a8b4,0,1,In-Person,137.181.157.50,Mobile,,Illum necessitatibus accusamus dicta placeat sed quibusdam. Mollitia eligendi iste eaque est maiores officia. Maxime id nihil at fuga ab.
