Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
2/3/2021 10:47,3135.61,Sumer Shanker,b0e22ef489d292aa8309737b7bcf13e5562e519e92b84429d88a40d22fd5ad8f,Chaudry PLC,6000,Sultan Pur Majra,EUR,MasterCard,23-Dec,d2f4eb77ffb11b01e93fcff593b65ed60346f16feae59c17b0bea079c87b82ff,0,86debd0e-fcb8-428d-a7be-f0d887c95ad0,1,2,In-Person,79.158.222.192,Mobile,,Fugiat ipsum repellat mollitia recusandae rerum reiciendis maiores. In veniam inventore. Aut id deleniti eum velit voluptatibus odio.
9/5/2021 11:41,4616.18,Renee Thaman,947a90f7c718538f510efcefb960157490ad36604ef53ee37bcd57d706d55749,Kalla Ltd,9403,Morena,INR,American Express,24-May,d7cdaa5ca0582076c8e772cce739e32c5077cfd24f2ea33f04bb754594989a56,0,6e24cf4f-6511-463f-9d0e-2ef2a78d12f5,1,1,Online,217.84.90.74,Desktop,anviganesh,"Voluptate dolores sint ex reiciendis. Hic voluptates aliquam ab libero dolor neque. Tempora quos nesciunt non reiciendis placeat in.
Facilis officiis eligendi quibusdam. Ex quidem ipsum nam."
4/18/2021 12:51,1840.78,Taran Dara,e7773e98522f09511bb8d3d0ad2c175a6c6318853ae4a2d24163718437726f0a,Sama and Sons,6097,Orai,USD,Visa,29-Jan,a917ca757ac59f9d568616140c2f72362fc2722ab277e7b5019008f280f17beb,12,170484b0-4c41-4d3e-b20d-87db68305d71,1,None,Online,216.149.108.115,Tablet,,Doloremque cupiditate cumque. At quo quas dolore. Voluptas assumenda occaecati blanditiis libero.
10/26/2022 13:35,4107.99,Manjari Maharaj,fd6f607e3fe932a846c77b09d48b4345e5323f378f605da071b853783d298add,Halder-Deshpande,8534,Chinsurah,USD,MasterCard,Mar-33,8d1ede4f889e0ed6f0823d8c1821905b9de37a0f851dc270df0dbf72b3c93641,12,39e215ee-7979-41ec-8e25-c2eea19bc8a8,1,1,Online,110.206.230.96,Tablet,edua,"Quod commodi adipisci repellendus reiciendis. Aut dicta accusantium possimus iure ipsam. Soluta blanditiis nostrum minus iusto sit.
Fuga qui alias. Porro perferendis nam enim aliquam sed similique."
2/28/2021 12:25,4654.42,Himmat Mahajan,1e17715ef08b746e8e7028433396f487f862d1d0c8f5936701b8b476c10c97e3,Kibe LLC,3167,Thiruvananthapuram,USD,Visa,25-Aug,4a30a219a9d7663fdd35c0a5df49c8d55018f13a0c53e10dd8efe8f7e4cc5d89,0,8ac34444-08a3-4d8e-b6d2-ba5917a6b25c,1,None,Online,193.45.0.241,Mobile,seshadrikanav,Provident cum ducimus saepe nam. Nihil quaerat beatae. Placeat eligendi ab facilis.
9/25/2020 15:23,289.54,Vihaan Sabharwal,d7c03d69092297b24ca21676d0689ff1c1c15a531bedc866bc76ddbd8c4ecf26,Kannan-Comar,9002,Kanpur,EUR,American Express,Sep-33,9e04a49e5786695116f9af28552da3083d4eeb015294b878d27053439e363cdf,0,44b452ff-aa03-45a6-acca-b2ce34d39aea,1,3 or more,In-Person,200.142.161.16,Tablet,,Hic facilis eveniet velit error. Vitae voluptates nam velit quasi culpa labore quo. Perspiciatis rem voluptatem aliquid modi.
3/31/2020 03:56,4058.71,Miraya Toor,da995120d8cb62cf2ee0e858b9b16d4a6f8820710f3254d02aaba3f096169976,Bhandari-Dyal,4243,Kamarhati,INR,American Express,Jun-31,4d0198f4905a08812518045d62dd366a485d24e9e070ce9fc9a34abf4e5af6bd,0,ed4f26ab-21e8-4d74-b10a-516fc44da8ab,1,1,Online,192.50.196.47,Tablet,,"Fuga dolore quas illo aspernatur accusantium earum. Nam quod rem nesciunt et. Voluptatem omnis doloribus repellendus voluptatum.
Praesentium beatae modi ea et fugiat molestias. Laborum in fugit."
6/1/2022 20:41,3135.97,Shamik Ramakrishnan,29fbdeb224b05e70af045d1fdefde498d6de9e05d876f79b910aad3ba602caf2,"Shroff, Kala and Sama",6398,Jamshedpur,EUR,Visa,31-Jul,68f10bf021d7734e071e07bbf561aa0f1bfc7974f266f71311b9177b177d39d1,12,609f1e0c-16bf-4cd8-9f32-258dd5c12411,1,2,Online,17.254.172.50,Desktop,mkohli,"Sint molestiae quaerat repudiandae blanditiis.
Odio iusto cum ex architecto nulla sunt quisquam. Debitis magnam ipsam nemo omnis qui."
3/21/2020 16:09,3718.91,Yakshit Bajaj,8b1c15e7f6c4d5aef899d7a939a0454750f7a100b599d8afea7c68f0f9b90852,"Bhatnagar, Krishnan and Dugal",3046,Vasai-Virar,USD,Visa,27-Jan,ab16ce326c754df41ed00df6f64f7073dcac3e2986bbf8b2a1ce4549b189a0fb,5,cf66aa69-f186-4c02-b53b-69f618f9fae9,1,3 or more,Online,16.87.131.18,Tablet,,"Praesentium alias dignissimos sit fuga incidunt itaque. Maxime officia laudantium ratione veritatis.
Iure ipsa inventore in. Quisquam provident rerum animi mollitia ut hic laudantium."
3/8/2020 14:04,1972.85,Miraya Dayal,a63afaaba89ddad7856b5492658e1664766f838b493456c2af3080780f9da7eb,Kumer-Sandhu,8952,Avadi,INR,Visa,Sep-33,3d3286f7cd19074f04e514b0c6c237e757513fb32820698b790e1dec801d947a,12,9e8d611c-4bbf-45c1-89b7-2ad026b4a88f,1,1,In-Person,204.89.4.220,Tablet,ojas72,Impedit ex qui illum eius voluptatibus dolores. Rem ipsum nam reiciendis voluptatibus. Eveniet amet cumque iste sapiente officia.
11/15/2021 22:16,1457.12,Jiya Deep,8cdcac47ae63fe26b1391e1ebcd04b8fefd75ac8878033fd884310ee5fa61092,Chawla-Madan,1092,Ratlam,EUR,Visa,25-Jul,0f8ef3377b30fc47f96b48247f463a726a802f62f3faa03d56403751d2f66c67,0,769a202e-cd3a-4560-aaa9-03e6e0d377af,1,None,In-Person,201.135.191.223,Mobile,drishyadani,"Magnam natus dolorum temporibus et. Nulla fuga dignissimos accusantium alias dolor. Explicabo ab facilis non similique rem consequatur a.
Placeat tempore maiores cumque laboriosam vero aliquid."
4/22/2021 17:27,3053.75,Damini Apte,8aafcb021bb5cf706ff7d5b5576f59a97928c22e8279598c8b5cd47f9612a7b2,Lala-Ray,1148,Srinagar,USD,American Express,31-Jan,db3defda18fafc0c197740438051c690d98b551a7e449d66390d38fa2db09b77,5,3b00c4e5-3834-49d4-8924-fc6edf25d696,1,2,In-Person,208.76.180.5,Desktop,,"Facere quisquam amet porro quam. Aliquid voluptatem tenetur sit aliquam. Dolor veniam animi nesciunt.
Molestiae illum sapiente accusamus necessitatibus nemo accusamus."
7/16/2023 06:38,526.59,Amani Anand,1677b94675f008d39f30308d09d544f8f9c0859b7546b9a89de670f19120c4db,"Grewal, Comar and Hayre",1306,Indore,EUR,American Express,29-Jun,afcf8bc077e68eb94dfe783205f32cabdeead61fd32ff5710947b6111ff2ff77,12,be32a104-b52a-4d89-a163-68ee9edbc963,1,3 or more,Online,119.155.15.254,Mobile,,"Repellendus modi quia laudantium. Hic eum tempore dicta similique iusto eius.
Atque repudiandae beatae cumque nam incidunt corrupti ipsam. Excepturi dolorem doloribus aut quaerat."
9/23/2023 07:41,1327.43,Yuvraj  Som,33f2882f954846e0f50e375bc53929fa1185287d53b08e179044e5ad599e2b62,Soni-Boase,7945,Alappuzha,EUR,Visa,29-Jun,d26eae87829adde551bf4b852f9da6b8c3c2db9b65b8b68870632a2db5f53e00,0,057b67a9-338d-4b55-8394-d24374b51f7e,1,None,In-Person,214.131.173.128,Tablet,eratti,Numquam ipsum tempore expedita laudantium aliquid dolores. Quo molestiae maiores maxime laudantium.
5/20/2020 09:54,584.52,Arhaan Deo,b86b3e804fdf73840b8f7d42e92d15631f1109a14bc9bec6e6e1520c934e0f89,Sinha-Zacharia,9906,Srikakulam,EUR,Visa,23-Oct,6affdae3b3c1aa6aa7689e9b6a7b3225a636aa1ac0025f490cca1285ceaf1487,12,a3778124-4b23-494d-a1dc-776ef6f24c89,1,3 or more,In-Person,212.73.74.163,Desktop,,Quidem quas modi est. Excepturi ipsam itaque ad aspernatur. Asperiores adipisci dolor earum dignissimos. Eius earum corporis culpa et a ad.
7/29/2023 19:32,3903.72,Trisha Taneja,090acf207d9d1ead11cd1aa4441eb0fa054193a59da24852a7f6057dc5931547,Kapadia-Sane,5069,Bongaigaon,USD,MasterCard,31-Oct,131b0c35e2d7edef9dd63f48eff39341ef0a5f770538aa4e0017f41b9cdb135d,12,c3c908ae-e98b-4007-85bc-afeb47e9a369,1,3 or more,In-Person,207.242.193.154,Tablet,rsathe,Omnis ipsum consequuntur blanditiis delectus corrupti architecto. Repellendus sed sapiente voluptatibus et aperiam.
4/28/2021 06:08,3891.41,Anahita Lala,dd391f3a8f96b186057a5def85ff692cef27f5d9133203a43d3941e491ee5cde,Bhasin-Bhatt,2862,Bhilai,USD,MasterCard,27-Mar,78b4c871b95d95f5e348ae05a194c7c3519520387f9da0d06a5f19ea4df73efb,0,15beef74-74c2-4ded-b54f-e6ff738be6cc,1,None,In-Person,194.73.203.5,Mobile,,"Nulla cumque fuga harum. Rem illum maxime ducimus libero consequuntur.
Maiores nesciunt nobis quia fuga voluptate iusto. Nisi veniam doloremque rerum ab accusamus. Est libero cupiditate labore."
11/1/2021 10:26,3820,Anya Bains,5a42588401f4c9745dbb7ba36aa2b972ff8c99110c007bd85af3c5b3ba8c5b29,"Savant, Chana and Deep",2284,Korba,EUR,MasterCard,Jun-31,48a212a91e6da95f10d71b05c789efddfb0bad9814be07f6f7a343189fb630e7,12,6dc32c5e-70cf-461f-9a5b-1a39e9946da3,1,1,Online,176.38.180.1,Desktop,yamble,Explicabo officia voluptates. Officiis praesentium totam consequatur doloremque fugit. Consequatur aspernatur quisquam dolores aperiam adipisci sed.
1/29/2020 19:50,2030.75,Saira Krish,cc283a76ba53933819fc094cdbb301324e6884617ce96770c57734160c63c114,"Ahluwalia, Kant and Agate",4832,Firozabad,INR,Visa,28-Sep,5e61b431f3823da05836b2139f9a811c3cc078153ba1853b44519879b7d64af4,12,b5ab3af2-16fa-4787-8f08-9a65c1cd5d22,1,1,Online,215.17.141.189,Mobile,,"Harum sapiente provident molestias quasi. Cum sunt est maiores.
Laudantium numquam tempore sunt voluptates. Odit dolorum ducimus iusto molestias deserunt reprehenderit."
6/14/2021 14:31,4439.37,Vardaniya Balan,b54370cbb9df1e652e8d8d59b74a1d2e421c22952cdd2c902550b6f4dc9e33ef,Kala Inc,9612,Buxar,INR,American Express,26-Feb,8efbbe9bc19ad2e043c6cdb187c0a0fedde70b6458443ce0b5648ec04ccf4cdf,12,b3211fb8-895a-4969-b1bc-21caad32e342,1,2,In-Person,209.71.229.27,Desktop,,A reiciendis saepe ipsa. Repellendus accusamus ipsa nisi assumenda quae magni. Quod dolorem possimus adipisci. Expedita dolorum quisquam officiis sit sed accusamus.
4/21/2023 11:02,4588.14,Baiju Rege,21892e707a152c3b1dc3943ae6a1ec3698cd7565ac72ead4b6d9dcf9672f18e3,Bala Ltd,7371,Buxar,EUR,Visa,28-Aug,2ac9a6746aca543af8dff39894cfe8173afba21eb01c6fae33d52947222855ef,5,99081253-a4e9-4377-95ff-d6fe4a1e4240,1,3 or more,Online,70.152.184.52,Tablet,,"Dolorem impedit accusantium. Molestiae beatae quasi nesciunt quis. Dolore eveniet illum sunt.
Numquam quibusdam consectetur voluptas. Quod sunt repudiandae deleniti impedit occaecati iusto."
2/19/2023 06:02,2922,Anay Dutt,2acb7e49b7168a16bc0f74f2b96d622c6b653be40d66461451e9ca6f7de8f680,Trivedi-Trivedi,9415,Danapur,EUR,Visa,30-Jul,4f46578a5c392cc959f69f525dd84532b1ee9deaba6f1349bc014cea52bc98e9,12,4f6a4f4b-d74e-4f70-8a4f-64a03e845031,1,3 or more,Online,48.9.64.136,Mobile,,"Velit reprehenderit quasi blanditiis. Nulla quia quidem vero iure praesentium.
Eius neque in doloremque praesentium aspernatur. Neque perspiciatis facere officia hic ipsam repellendus."
2/18/2020 21:35,2401.9,Ranbir De,eccf27f1766d43b14834208faae1d17bc2d80591ea86bd6e5e4225dbc4652e07,Chacko-Gaba,6693,Vijayawada,INR,Visa,30-Aug,a73ab888363736220eb589458721088241ee10059b1f5898a13fe9c2e14fcd8c,5,1132d2b7-2c66-4460-ac58-4ec5ff06770a,1,1,Online,196.191.204.0,Desktop,,Sapiente molestiae quasi expedita animi. Illo culpa vitae sed hic. Voluptate similique dignissimos dolore tempore soluta velit.
1/17/2020 14:55,4425.68,Rasha Dara,98ac4fd3284035d9f673c86c92a276679d2f28a5b3a294c13d1de4d6bcc88009,Malhotra-Dutta,6447,Kirari Suleman Nagar,EUR,American Express,26-May,c6bd343ae0007cdb979de7540f2668fe849d68ff47fa1a650a28f89104f41f1e,5,534e8ba2-23d4-4ccd-9ea8-f7ce5abad56f,1,1,In-Person,143.87.251.164,Tablet,,Dolorum harum a vero repellendus dicta. Explicabo molestiae temporibus illum assumenda.
4/24/2023 11:27,1965.13,Mehul Kadakia,24f873df52d171becdc7e75dabf4ffce258f5e94246b4651a6e58c7b66d93ad8,Dhawan-Saha,2806,Sultan Pur Majra,USD,MasterCard,31-May,c63efd61a70d0f6b7e5de2b9e0c36adfae6d760613271650c71c90df16c71344,0,e1e76369-fb8e-46a3-8227-970f42163615,1,3 or more,Online,151.227.92.116,Mobile,,Ab autem adipisci laborum. Culpa repellendus ad veniam nobis. Soluta nihil alias culpa qui.
11/22/2022 07:23,178.05,Shalv Mani,c0f686ce7cac68f74986eea68ced6c08de78973814f91edbe511caccc2295830,Khalsa PLC,6968,Kolkata,USD,American Express,30-Jul,b1e92fe0fa7edab2161fa5090a65e065425f6ead93e1152013b1ba77b471494c,0,c90de3ec-7b9e-437e-be1c-1c1891e96e24,1,2,In-Person,139.38.174.207,Tablet,qdhawan,Esse earum vero quia error non illum. Libero ex quasi distinctio necessitatibus sapiente. Amet modi quae eos dicta.
6/22/2022 06:45,3912.72,Romil Soni,d043ae9e89408679205339aad43432e37998f1cd7cb1fae09e961d712ece72f7,Bala-Sami,8430,Motihari,EUR,MasterCard,30-Nov,3bd625f07792e885b5a4b5f0b9005a5b53a56a610efa2c27cd923aed53a6a4b5,5,dbf4ed37-ddc5-4e4c-8f52-7619bbc9c784,1,2,Online,139.220.5.33,Mobile,,"Necessitatibus dolor totam voluptatum unde. Vel animi nisi iure quos. Non quos eum vel iste odit.
Esse explicabo reiciendis earum numquam ut. Doloribus sint non repellat."
6/24/2020 22:23,1784.33,Shaan Deol,f9df0fa833add7957e071b452eba74619767c5098269a1593155916143acce04,Joshi-Srinivasan,8184,Bhind,INR,American Express,26-Mar,bf31e6128301d31bb4014faf6b1e0f05f3ab8877cb55ce3d1ab3230d2ea8a220,0,aed3016c-22ff-4fe8-87e9-b678d6611426,1,1,Online,175.192.18.247,Tablet,gchhabra,"Magni ratione harum rem repellat ullam. Distinctio tempore consectetur. Quis sapiente est corporis optio id harum.
Eaque expedita in. Ad dolorem provident earum."
7/29/2020 20:12,1788.7,Adira Hora,060acd7d68a66911571311a4f0ffe2f081fe9188bdb162f5f326412d1a00577c,Bakshi PLC,7096,Pallavaram,INR,MasterCard,27-Jun,21eb478c997305f06e5e0d043d3ec5acc63a85938da69e14f239f34a8348fc54,0,12d7ce1c-47a9-4ba9-a1a0-f4657cb1dc60,1,1,In-Person,165.174.30.100,Tablet,pchander,Beatae quas officia voluptates odio consectetur aliquam non. Minus mollitia deserunt aliquam facilis adipisci delectus praesentium. Ratione quisquam atque veritatis aliquam.
5/6/2022 00:40,2316.79,Dhanuk Subramanian,0851a992ccbfb1ab9f524cf475d3412aee72a2d9c3c280339ff6eec41812a60a,"Kamdar, Varghese and Sheth",4118,Sri Ganganagar,USD,Visa,25-May,a3af7b3808c4cf72478d05c9bab9c0d47e31c1d2cb3a29e7481669f7ea278c4e,5,14d70e22-e2e0-4310-b26f-79d986a02043,1,3 or more,In-Person,202.168.177.122,Tablet,gardejayan,"Maxime eum necessitatibus. Culpa dolores quos. Expedita in voluptatem quam nostrum unde.
At eaque rem ipsam deserunt adipisci. Quisquam tenetur magnam facilis nostrum. Dolore nesciunt earum aliquid."
2/19/2021 03:30,2210.82,Reyansh Hora,ac7ee906b3a295a179b729618668c68463f6a4ee042b7cfe4a79fe8f078d3342,Sachdev Inc,6720,Srikakulam,INR,MasterCard,28-Sep,6c0f3412848008d49d186d5fad7fd1482656cfb62ad3c060a14e41c3fb3f1b43,12,904dddd4-370e-4c1b-915b-e0258b8b8db7,1,1,Online,83.7.101.251,Mobile,,"Impedit voluptatibus eum expedita. Natus dicta iusto labore.
Hic sed inventore repellendus nisi sapiente deleniti. Minus eos unde.
Ipsam minus consequatur iure soluta. Eum ab voluptate."
3/6/2023 16:29,4165.28,Himmat Bava,e2f7c6253efdeb6939e952676d78b5471348725b7a2112a8113b2b721ee78c30,Savant-Uppal,9657,Kottayam,INR,American Express,28-Nov,ffd560d182369b08a8b3ed35cfa5ee3cc50b5b5f093ece3139181709813896c3,0,e6ecd034-9e05-4fda-826c-ff3cdc96f61b,1,1,In-Person,173.108.130.114,Desktop,,Voluptas dignissimos fugiat possimus suscipit. Sapiente fugit asperiores ducimus amet reprehenderit porro vel.
2/4/2020 00:44,3343.06,Ehsaan Khurana,68842dd40523504243ec907276b7e63344563ac555de7da59f52c58a53f08c7b,Shukla-Sagar,1328,Sambhal,USD,Visa,28-Apr,19e68d9fe08f7c4ac18948bf437400f955359b1cf21a86544342427695c3c938,5,903bcd29-fd38-43eb-983d-d619d2494819,1,1,Online,62.97.25.175,Mobile,,Quisquam accusamus explicabo omnis. Sequi ad provident adipisci vitae quis.
1/25/2022 20:41,2413.23,Shanaya Chauhan,d6506a04ded250f0da1bca3066b1f017c2374464d41d3fa7e8192e24a71f2497,Warrior LLC,5609,Ozhukarai,USD,American Express,26-Jan,ab16ce326c754df41ed00df6f64f7073dcac3e2986bbf8b2a1ce4549b189a0fb,12,e1d88f43-3746-4b05-a554-ddddb299275c,1,None,Online,179.210.87.104,Desktop,,Maiores ullam pariatur deleniti unde. Maxime mollitia odio eos dolorum voluptatem.
6/8/2022 22:32,4950.8,Shlok Brahmbhatt,ce3c55b55f79a6e94d3c227b71bf95490c73e705dd57575894b57ed3b04e5980,"Karnik, Karnik and Verma",5319,Bhopal,USD,Visa,30-Apr,290a0b92873bdf4e47986dc5208037bad7527653bff700dc53c1e57eb98103c1,12,911ccc18-ef19-45c6-ac99-2282d4f5399d,1,None,Online,151.228.133.149,Tablet,tarankorpal,"Autem natus repellat suscipit quidem culpa. Inventore ut at animi ratione doloremque.
Magni sint nihil voluptatum saepe voluptates voluptates. Cumque rem voluptate omnis ipsa."
6/5/2023 06:38,492.65,Pari Venkataraman,5646bc925a939c769484a711ce34d3541ab49118705b19925f557e05eb8beb85,Lall-Randhawa,3631,Sonipat,USD,MasterCard,Apr-31,8ede6b26343305e05c3c0029f4e830d4e8c2016869a9d1cd97b100b2a16dfd1c,0,93932bb9-0b2c-401e-8f2e-6e2f5b08d402,1,1,In-Person,202.144.127.24,Desktop,,"Sapiente sed facilis odio. Natus deleniti ratione amet.
Assumenda dicta quo neque earum. Consectetur quidem aut unde nesciunt. Ut molestiae nisi explicabo quaerat ut voluptatibus."
6/13/2022 16:21,3608.44,Ela Dugar,62ba7fc0d803a1a1baabfcdc8b6616bda3eb4756907432f0b14659e9448cf44c,Jain-Kaul,8701,Avadi,EUR,American Express,24-Sep,922c7954216ccfe7a61def609305ce1dc7c67e225f873f256d30d7a8ee4f404c,12,bf8b7646-fb91-4d9a-b955-a38e9d9af1d5,1,3 or more,Online,135.104.192.23,Mobile,kartik37,"A officiis repellendus quibusdam. Officia praesentium aliquid non tempora dolorum quae.
Maiores tempore ratione quam aut facilis. Nisi ea dicta."
3/21/2022 06:05,2717.34,Divyansh Saha,87b6164ef165b1d2ab73b24a31424ddfe0641824a3977ee7147e2f30cc63bffa,"Char, Bhargava and Sha",4368,Ratlam,USD,American Express,29-Apr,a4c6af0cb6f02dff01ba174e4cf11f24f73d9ed16ca7a1e3c9d831c0139faa5c,5,718b0f7d-67b0-4b76-bc14-ea80bb5456c0,1,3 or more,Online,204.86.140.181,Desktop,jivin89,"Consequatur fuga quos non. Omnis minus quas ipsa reiciendis voluptates.
Odio amet ipsum fugit reiciendis officia ex. Alias sed animi unde voluptatum dignissimos maxime."
5/19/2021 10:03,3972.2,Nakul Baral,ac7944906bce9fc51178f64b7349c818148656f523c576dd112bd68bf6c39075,Wable-Mallick,5135,Bardhaman,INR,MasterCard,28-Feb,3097fc802d49355a0a256d4b07ab9f7257fcf35077cdb8133d59f607fedb229e,12,8b55c314-b844-4642-942a-b451f0bf6522,1,1,Online,68.99.102.238,Desktop,mamooty84,Molestiae ratione adipisci cumque esse alias cumque. Mollitia unde eius necessitatibus. Possimus itaque porro distinctio ipsam.
2/19/2020 22:51,3751.84,Kismat Bhasin,30987c3f512d76806be92d8cca0cd45bd6aebac5986f6c5b90eab13201effc38,"Sura, Chatterjee and Toor",4376,Navi Mumbai,INR,American Express,May-32,533eb9a8909f614c351b65e6b8aba1ffc2890735ce9a8a8936e17c05335dfa47,12,e8850a59-217a-4174-8a48-e300f6325ea9,1,None,Online,216.108.41.158,Tablet,,"Atque natus corporis cum.
Possimus magni delectus optio adipisci velit."
7/11/2020 21:01,3898.79,Prisha Chacko,1084f9b3178e3a93782e13dc915e1a73a7e5a896de310cd2303d88212ff855cb,"Goyal, Chahal and Walla",5952,Ratlam,INR,American Express,Jan-32,759b87b87ba0c0c701d14eb2e6e31560929e93591537818856d079634ee1bb68,0,4c5bf141-24ce-4ecd-9980-f64c8eb7251c,1,3 or more,In-Person,216.214.250.248,Tablet,alia35,Dignissimos quae excepturi laboriosam repellat quasi iure. Ratione quae libero iure. Voluptates hic numquam molestias ea dolor.
