Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
11/30/2022 08:24,3356.23,Samiha Khurana,37abcc19486ec6730d7fc2bb09aab334497c9bab52f7b2aefaaacb6ad36f372c,Boase PLC,2171,Dharmavaram,USD,American Express,29-May,5109a4e14cbbfda6b4512fc17ff13814ff9427f7b602694236f2c5be4d9875af,0,03e50d12-154e-41f2-a5d5-66992e404afc,0,2,In-Person,34.11.99.120,Tablet,onkar80,"Nobis sapiente aliquam. Quisquam fugit ex ipsa. Veritatis non nihil architecto.
Suscipit commodi consectetur a eveniet aliquid."
9/13/2020 15:35,5.86,Hridaan Varughese,b907e85887b230358a1bc6fa851042484c9428028024dfc2f45412558cb1894a,Goyal-Bhattacharyya,3241,Avadi,EUR,MasterCard,25-Apr,5ef6514ed3304cf62b950982541114ac352c52729dbf80747775a9d1a733af93,5,aae079cc-f1d2-4d5e-a92f-eb9a3b1e4545,0,1,Online,198.141.104.251,Desktop,lakshay78,Voluptatibus rem perferendis laudantium pariatur dignissimos. Adipisci alias sit rem. Sint occaecati nemo natus commodi magni.
6/19/2023 18:11,4334.15,Navya Saini,e085f6508ce5b91cc4723f59133180d26513bab3f32429d6e4d525b84e600aa8,"Ganesh, Shroff and Mammen",8946,Mathura,EUR,American Express,26-May,ee62de25ccc2b55d3a0495244b246fb97055b6f1c2697d837b8e94976c03756f,5,74c56b34-91f3-4dfe-9018-388e7033b8b2,0,3 or more,Online,16.29.225.139,Tablet,,"Optio optio corporis praesentium eum. Magnam aliquid minus excepturi. Dignissimos voluptas assumenda odio corporis.
Fuga pariatur beatae possimus. Maxime vero nisi magnam error."
7/22/2022 12:20,58.13,Dhruv Thakur,4e2ddcc1ed63de7b479844c0d50337c55d1064a6d92445a0a1057473de498161,"Aggarwal, Sem and Bhandari",2776,Sikar,INR,MasterCard,27-Jul,155d1cf609cedded2fbc27a4646de87ce7f7de2913b1e5a1bbf148a6df483e19,0,56fcc30f-471f-436e-8136-9e8fb59e8c56,0,1,Online,92.218.161.242,Desktop,khushisachdeva,"Eos eius at saepe commodi. Ullam minima deleniti nobis neque.
Assumenda in a est officiis quo veritatis. Enim expedita quos. Minima aliquam iusto rem eum."
9/11/2020 04:11,2204.16,Sahil Kalita,250512ea6e6df39f75dcffefc8e5eb6089e626384343910a7cd87dd751a57b50,Wagle and Sons,8799,Ludhiana,INR,MasterCard,Aug-32,20e9c64c05a54d199610fb7e38135361324b5ed5dcf39c23afe9b48926c07376,0,dbc2bd0c-0965-4dbc-8e7e-74d26e586ea2,0,2,In-Person,198.190.162.97,Desktop,,Optio ex et culpa nostrum officiis. Repellendus vitae consequatur numquam ducimus ipsam. Blanditiis corporis temporibus.
12/2/2020 19:55,3775.73,Nirvaan Kuruvilla,efc84a0f4be8d8ae5c40ce6b86b275a3df73f15220228b40fe5294b52b48e10e,Bahl-Dugar,6549,Jorhat,USD,American Express,29-Jan,30e4c02268d49ca010e3c62fcc2615da2fad4cf0c359eb8fedc0366739b34205,12,1e046568-96cd-47a1-97a0-68941f732c79,0,2,In-Person,199.223.150.206,Tablet,armaan81,"Corporis dolores dicta magnam qui eveniet. Culpa accusamus voluptate asperiores eveniet modi omnis.
Fugiat quo facere labore beatae. Minima optio quas reiciendis fuga minus vero."
12/18/2021 21:01,444.49,Saanvi Chander,3ac7f3e43ebb7b440f5360a427c9cb7a65501affb14b329a8dc23b9aee28bc69,Kala-Kapur,7768,Amroha,INR,MasterCard,30-Nov,71a1c003a2b855d85582c8f6c7648c49d3fe836408a7e1b5d9b222448acb3c1b,0,5a0e66e9-1777-40ac-bc90-7fd88ca92083,0,2,Online,166.124.184.147,Mobile,mohanlalkanda,"Assumenda fuga sint labore. Molestiae molestiae harum minima. Animi pariatur perspiciatis.
Deleniti ex iusto nesciunt. Laudantium rerum reiciendis molestiae non ducimus."
12/1/2022 16:43,2997.17,Jayan Bala,ff80f38cdf31be0ab5917b7ee1421157c924168df0e50fac5e82d615d2c1ba26,Bobal Group,3862,Latur,EUR,Visa,27-Apr,1c49f22f6de9bd15e5e566fa8983be4cfa4709abf0f95edf96dcd3d6249c2649,0,4e021137-67c5-49a3-8b8c-08be3e296cac,0,1,Online,169.201.161.12,Tablet,,"Sit deserunt deleniti consequuntur quod animi. A quasi id aspernatur rem.
Modi ea doloribus magnam. Fugit corporis eveniet tempora perferendis."
2/27/2020 07:30,339.78,Himmat Kapur,99e7ff7e8d845b8b7157e3acc36535f9e8acc205aebcdfd47a0f83c2db37f61d,Bawa Inc,3464,Kozhikode,USD,MasterCard,Feb-32,d6420a4ee44bc345c7bf3a2efbab98e08a4727016df8e8d6bb8375d0a23a8c72,0,fe9d4434-ece1-4575-8fa9-fcad9b80d9ff,0,2,In-Person,102.201.114.180,Desktop,,Accusantium inventore ut eveniet accusamus in nemo distinctio. Temporibus soluta facilis. Distinctio vel quae animi optio.
11/14/2021 14:07,359.6,Hridaan Bhatnagar,8e21a6abf94f5bc64e55ccf9776eac0b7a5ec0554d65bc07f2386748f8df6654,Barad-Sengupta,1288,Guntur,INR,American Express,26-Jan,16e5cb32123fe4bfa76277dc73f874bfedc3db7f49c5a1b8fdf7f784b64e970b,12,9418e73c-1b29-4447-84bc-f6ec4c0797db,0,1,Online,63.5.69.119,Tablet,,Minima odit reprehenderit reprehenderit iste. Sint quibusdam minus in. Ad amet a architecto cumque nemo.
12/29/2022 02:06,4593.42,Vaibhav Kapur,e5d9378685a9984890de3484767ffcbc34db3a2dc7f00fab47006bed5f51a041,Shere Inc,9968,Jodhpur,USD,Visa,27-Nov,54006483f014c53f76d879c033e5589a76e0080d8ced5d818d777344eb78656f,0,c1bcde32-9228-42e9-8294-b93ecaa2ed9f,0,None,Online,209.79.155.240,Tablet,,"Nobis reiciendis quas.
Numquam facilis culpa eius voluptate eaque nemo cupiditate. Aliquid sit occaecati vero."
8/25/2021 19:57,1091.87,Shray Tailor,d2bbec4608f899090b1f0b0e696a41f3ee4f675c0a36761fe864a546d7bc0dbd,Thakkar-Sehgal,3840,Dhule,EUR,MasterCard,25-May,3949ac1596ec77106a709a618bf5adcb19b77537ce8bcbdf54ff830169cdd084,5,1f3b2f5c-efe9-4bcf-a456-bab5e42c4ba6,0,1,Online,209.127.181.83,Desktop,,Vel labore a facere harum adipisci. Aliquam blanditiis soluta eaque. Mollitia cum neque accusantium vitae.
11/19/2021 05:43,709.93,Nakul Batra,9acf3808762bf25c596200e147baf2e63831f664eb5b7f739a82dced945d0b80,Ravel-Batta,6042,North Dumdum,EUR,American Express,25-Sep,eb0c9cdc0862653468dacc6a876a0c40e9d642c50f798bae1162fe27f18d482c,5,f0c8ba1c-2366-4a0f-a03c-eab002edb070,0,None,In-Person,170.201.26.142,Mobile,,"Sapiente quasi magni labore.
Ullam ipsam maxime culpa expedita vitae dicta. Quasi ad rerum repellendus.
Excepturi non non."
10/31/2020 23:40,3249.13,Biju Sawhney,01c10cfaa3f2f278ff86c78e9947b3bbffca47e0f9c26feadf2b36ae250be5e5,"Gade, Chaudry and Sem",2855,Mango,INR,Visa,31-Dec,749fc650cacb0f06547520d53c31505c8156e0a3be07073eddb2ef3ad9e383ba,5,2fab96bf-c0f7-4836-ad7f-2ae157080918,0,2,In-Person,52.104.38.58,Desktop,,"Provident enim deleniti quos repellat ad. Voluptatem veritatis mollitia tenetur tenetur.
Quod cumque corrupti iusto optio distinctio quod. Ex magni culpa reprehenderit. Ipsam est magni ratione animi."
3/15/2021 13:55,3806.94,Jiya Gara,97e2436c347a8c06d61875495aca8494cfcd4554a7ea7cc370931e174619c82f,"Rajan, Kaul and Ahuja",5389,Solapur,USD,American Express,24-Mar,09895de0407bcb0386733daa14bdb5dfa544505530c634334a05a60f161b71fc,5,bbd18bab-5fa8-4e32-8b89-40af77784912,0,None,In-Person,171.80.97.47,Mobile,jvarughese,"Voluptate magni dignissimos corrupti totam dicta. Eum minus reiciendis unde.
Aperiam sapiente sapiente. Ullam consectetur pariatur tempora fuga autem tenetur."
8/31/2023 00:55,624.38,Tara Dugar,fa2799ac1b19998adb76cbc79682c07ba478ee268166e838b7148ad49b3ce914,Vora Inc,6686,Ahmedabad,INR,MasterCard,26-Jan,fa2b7af0a811b9acde602aacb78e3638e8506dfead5fe6c3425b10b526f94bdd,0,e4930f9f-c228-4776-93a5-d272387a8338,0,1,Online,140.135.30.161,Desktop,dharmajanchand,Illum et dolore amet saepe maiores. Architecto maiores expedita porro laudantium laboriosam ad. Ut voluptatum nostrum aperiam.
2/6/2021 18:17,4236.55,Kismat Sridhar,ac347c15b2008818f3599e77bf0859f6f6daa60a2804b68123dd8153d0b74fb2,Chacko Group,6953,Coimbatore,EUR,American Express,28-Feb,40962624bfc236888ff8a68a74b0c30166b7245423520bb28196b67f57d5e332,5,4c69cef7-50a6-4e9a-8c15-0d8c0b66bfaa,0,2,Online,195.190.115.38,Tablet,siyasanghvi,Suscipit perferendis rerum illo. Porro fugit possimus deleniti nam.
9/27/2020 00:56,195.81,Anaya Lalla,518c001217390aa6da37bb9be80092febc76716f2979e79bddfedba786d36070,Chokshi Group,3305,Bettiah,USD,MasterCard,30-May,0a1f1256f9bac68e806442aa76455bb761af5414855efa23c1b3fd54477c0ba1,0,bbe466a2-679a-4580-bf23-cf2fecef01da,0,2,In-Person,122.151.92.240,Mobile,,"Quas accusamus laborum recusandae occaecati.
Error quod saepe nisi laboriosam maxime culpa. Porro nostrum dolores adipisci eius rem asperiores. Ullam excepturi dolores."
7/13/2020 02:17,2107.16,Saira Hari,62a2fa0445cc61bc8b8c5bff526984bdf4156a7f7d91fd311f16012928072c67,Date-Bobal,5333,Karawal Nagar,USD,Visa,30-Oct,21eb478c997305f06e5e0d043d3ec5acc63a85938da69e14f239f34a8348fc54,0,1477c3a0-011f-452e-a295-122b54b1f564,0,1,Online,193.48.240.20,Tablet,,Nisi blanditiis est pariatur. Amet rerum vitae quod officia quaerat cum. Nisi est quidem.
11/14/2020 08:52,1733.23,Rohan Salvi,f9f20731064aa2d23944971c8aace9a3503759402094da8f79f8a9cd74aa2a75,Barad-Karan,8066,Kota,USD,MasterCard,31-Aug,18beb4813723e788a1d79bcbf80802538ec813aa19ded2e9c21cbf08bed6bee3,12,e49679a5-8bf0-4d40-a0a0-1c111c16d629,0,1,Online,110.131.233.221,Tablet,,Assumenda aliquid facilis. Ut soluta rem hic illum odio. Esse maxime libero enim harum aspernatur unde.
11/16/2022 01:43,3306.24,Trisha Rao,34414d6d65663e4cd5092f5ed25df66122a3f2224fb29db54bf7987397555e36,"Chowdhury, Chadha and Sathe",4055,Vijayanagaram,EUR,American Express,25-Apr,40a7ae9a07a94bf510c89d41b034787f768cc960e7471746dec613c8c6287c11,0,95473d1f-b1b1-41c7-972a-41173b91ee5d,0,None,Online,141.142.27.63,Tablet,,Atque ipsum natus. Tempora odio tempora consectetur deserunt. Ratione minima aliquam cupiditate temporibus praesentium mollitia.
7/22/2021 05:41,3834.43,Aarna D’Alia,32966951f3751df0ca1f8b6462e14c543c184f856c476c604c22a16a9a6c9bd0,Bawa PLC,9172,Panvel,USD,Visa,Sep-31,d86580a57f7bf542e85202283cb845953c9d28f80a8e651db08b2fc0b2d6a731,12,3013a7e2-1855-4786-bbb6-daa9e6b16188,0,2,In-Person,57.99.17.162,Desktop,ira56,"Qui molestias vero. Itaque laboriosam at omnis.
Eveniet quibusdam est sint eveniet. Quidem libero quia quam inventore et officiis. Eaque cupiditate laborum molestias enim nihil non."
11/1/2020 12:49,3715.53,Darshit Mander,d777d60f25c09b217809c9cafc5a59243b56c7c788fc8ed1e336d68cc01cad30,"Das, Dixit and Ratta",9610,Mumbai,INR,MasterCard,27-Oct,01ce4b291ad3ecd240be71870340051b755e74e91e05d5c5baa0d7830c1b75d4,5,153358d0-8778-4554-b476-d978c4785c4a,0,1,Online,134.153.69.237,Tablet,,"Omnis porro nisi molestiae.
Perferendis sit magnam tempora. Itaque veritatis nesciunt ipsam quo odit praesentium. Ex sequi impedit."
5/4/2022 15:35,68.51,Samarth Sule,a3a4d2f753263a955cd7306ece58547f8beb93f02a72463350e389b21db37ef5,Rastogi and Sons,9598,Tirupati,EUR,Visa,26-Jan,dccb3c52e7c79f7033e1ea06eadf92fd90bfd7b0b5737dc0c2511a0e163872f5,0,3582a4f5-5e35-4604-b6ef-d5b424744a10,0,3 or more,In-Person,2.154.107.190,Tablet,,Laborum eius praesentium iste ipsum. Aliquam doloremque a id inventore consectetur ut. Dolores eveniet optio adipisci. Neque quos iure voluptate aspernatur aut amet voluptatum.
3/27/2022 03:52,2990.96,Azad Hari,a83041f83ec7f84e8a6898b5ab3d910b0bb293bfba6a4da19d1deac5987ccb64,Comar-Som,6372,Burhanpur,INR,American Express,29-Mar,9644294ac4ffb3091eef01219b3fe4fe467f05890cc56af961dce68fddbb7704,5,f0b39c0a-cbc6-4733-a8c3-5d47f20bffc0,0,1,Online,104.15.48.242,Mobile,vaibhav42,Iste voluptates vero voluptates excepturi dignissimos. Numquam minus labore eum. Iusto enim enim beatae magnam laudantium incidunt voluptate. Ullam facere quas occaecati.
5/17/2020 16:40,862.86,Vedika Deol,c96ff2ab80ba2d5a2a5ced4b630913c9cbc44e662e5f76607db14da5d20616ae,Upadhyay Inc,3682,Mira-Bhayandar,INR,MasterCard,27-Feb,3038bfb575bee6a0e61945eff8784835bb2c720634e42734678c083994b7f018,5,d2b8bc8b-d797-444f-aa8c-c33ed1d6059e,0,None,In-Person,201.8.224.52,Tablet,xdash,Ad ducimus delectus debitis. Molestiae accusantium veritatis commodi eius laboriosam. Quo cum assumenda consequuntur aliquam recusandae.
1/25/2021 04:14,1477.7,Eva Ramakrishnan,969bdf858cb1ab5f454fe5a0ebb3acf4b83f8720b3c946f081c2ef3d739ef051,Bajaj-Wadhwa,2660,Ludhiana,INR,MasterCard,24-Dec,82a93b152b275d4c8de67c3d05c9b00e92477eeb024f117c7632cdb26fd874aa,5,20adf47c-7711-4734-80cd-09d4853c4496,0,None,In-Person,39.171.112.172,Desktop,laganchokshi,"Tempore officia ut doloremque porro nisi facilis. Placeat provident quasi doloremque. Unde aspernatur impedit.
Tempore expedita ipsa repellendus libero."
4/14/2021 18:43,1238.27,Riaan Kakar,8e8147bbc6183dea90b40e4d75ba68bfe9348964d9f7b7b3c3db4a6327ec813f,Ranganathan-Khurana,1159,Visakhapatnam,EUR,Visa,27-Aug,f135e1799003db6188c584366bc8567e2a5baf1147cd484466d17e68e3c044df,0,11fe9f6f-3cc7-4f9a-ac84-df04339882aa,0,2,Online,172.171.197.237,Desktop,,"Officiis ea id laboriosam temporibus praesentium. Quo quasi nobis optio iste ipsum debitis.
Unde quidem maiores sed consequatur. Ea esse aliquid debitis minima dolorem."
2/5/2020 12:23,657.26,Divij Vora,d970519b61b6a9338d9f9795d6b42ae9040233d5613cb46a825c167be108e416,Brar and Sons,2615,Ramgarh,USD,American Express,23-Nov,833cd8c0e698745b16dac196a511327c3b30258a0d9b96710745d28eca932533,0,024ede93-e2d4-4f77-b0d1-4752a8e50a6c,0,None,Online,174.210.134.227,Mobile,,"Aliquam commodi commodi. Odio deserunt vitae fuga ipsam nobis.
Illum rerum alias iusto beatae cum. Magnam dignissimos nostrum dolor inventore vitae officia. Corrupti rerum nostrum facilis."
7/12/2021 03:35,2856.22,Taran Mand,9f7046e393b202aa5cb4ec9f15b55e40aaaf0e4ecba8eb6ae2fcc87631cf9fec,Loyal Group,2700,Karnal,INR,Visa,28-Jul,28955b1fb53203e2ff246fd2d4c3e148d4666a617469cdcc86060985682ab4bc,12,3a43c507-f077-4841-8fd4-a0d6c8911da4,0,None,In-Person,75.130.190.34,Mobile,,Veritatis consequatur ea similique numquam ducimus. Repellendus excepturi adipisci quae. Id consequatur voluptate accusantium.
7/18/2022 11:06,649.56,Elakshi Garde,b3e72729b1d6bb162e0116a1da739061261fa4e21f9c9a80e39ca08f54d99267,Tata Inc,3924,Bhiwandi,EUR,Visa,27-Aug,284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,12,ffec2285-7880-4a56-8d89-c3e39b76e75d,0,None,In-Person,48.31.41.58,Mobile,anahita10,"Repellat sapiente veniam ipsa. Eligendi ratione magnam molestias nulla natus.
Quidem nemo voluptatem modi iure earum consequatur."
7/10/2022 13:46,4881.18,Ivan Hayer,335b7d61f4ac5e53f7795d646e1835e87d1a41b1e97ac400d10dd33be35cd990,Vaidya Ltd,8030,Sonipat,EUR,Visa,26-Apr,3de8392541ace28284aca7f2724273739fcf4cf73de276a8ddd3547c0011323c,5,a095ef72-3948-4528-a4a0-772446eaa83e,0,None,Online,19.181.239.182,Desktop,haldernakul,Itaque nesciunt ipsam recusandae optio recusandae illo. Nemo doloribus voluptas cumque maxime.
9/9/2021 05:04,3199.31,Khushi Venkatesh,10e4c1407fb5b1bfc63e14bb6ee98f6d2c0771b23693ffac69b131e7e71f26c1,"Sodhi, Mahajan and Sheth",3140,Jhansi,EUR,American Express,31-Mar,509694b0a010c6431900e71b8210521af57d39ce8e64deb365f0a5c6c9a2ef6d,5,a3abcb9b-a29a-46fa-89d9-c97baa087bcf,0,3 or more,In-Person,203.251.81.211,Tablet,,Sit ducimus consequuntur amet. Provident exercitationem ipsa magnam porro possimus. Exercitationem nostrum accusantium quaerat.
12/26/2021 08:59,2644.9,Emir Sagar,5fb99b1d7b1810b98ccd127b1f20add18ebbc4f0d60030ad1d8b1b147d551756,Kala-Rege,3068,Nagpur,USD,MasterCard,30-Apr,88b54564b232405ab2165996517fece1149259cf1ea262a375db0f66039294d0,0,3c260de0-abfd-4641-a635-9253d6243a6e,0,2,In-Person,192.220.97.110,Mobile,,Nostrum perferendis aspernatur quas. In molestias commodi sed id occaecati quas. Dolorem pariatur cum maxime repellat similique.
3/26/2020 03:31,243.11,Jivin Handa,7d30265649a9275123d86ec99f40acd6ca0e4a4199a5e77fafc420894d8b2f44,Ghose-Deo,2287,Jaipur,EUR,American Express,24-Mar,a4e00d7e6aa82111575438c5e5d3e63269d4c475c718b2389f6d02932c47f8a6,12,7d55334e-f038-484e-bd84-a6d51fdefd89,0,3 or more,In-Person,108.115.0.81,Tablet,ishitasem,"Atque exercitationem accusantium molestias magnam illum. Totam saepe magnam animi.
Ipsam voluptatibus recusandae in possimus iure corrupti. Repellat laboriosam rerum provident amet."
9/7/2023 03:14,769.89,Oorja Ramachandran,c83f1a8291895c77b2b52b6a4f348c3ace0da1dc5360b42b8babfd59b73faab0,Chander and Sons,1875,Muzaffarpur,EUR,MasterCard,24-May,9197e4844abed2fea3569a2acf7b0d584c979c333ab7ae10ba6c339898776f5a,0,ebdbb112-9326-48fc-b462-48a6d1059e86,0,None,Online,194.35.14.121,Desktop,,Est voluptates pariatur blanditiis delectus esse. Maxime dolore dolores deleniti aliquid saepe. Vero consectetur maxime.
3/30/2022 17:35,2897.53,Riaan Sane,b1a76f713d540985bc2e994fd9e9ce98a107306e54ea455a5edd7353cfd9db15,Som-Rout,9049,Kozhikode,INR,American Express,26-Oct,9ae2bdd7beedc2e766c6b76585530e16925115707dc7a06ab5ee4aa2776b2c7b,0,6859bd30-e648-4485-ba01-3e018cd8022c,0,2,Online,172.214.41.69,Desktop,,Eligendi asperiores eveniet voluptates pariatur explicabo assumenda. Aliquam recusandae exercitationem expedita officiis illo. Eaque tenetur hic at.
4/3/2020 15:40,303.74,Jayesh Choudhry,9257dfb9dc134b4a38ae24f044d4ea51e16f8cb48294b7b5464bea0f16a16a22,Dhar-Barman,6721,Navi Mumbai,INR,Visa,25-Jul,612111a352a571cbed3927ec6f74948849bcc9fe8489bf4f0d6235afdc0a4ad7,0,142da3a4-2248-4fd4-afaa-09692c4357c1,0,None,In-Person,78.163.128.245,Tablet,bsundaram,"Iusto dolore sint veniam vitae. Nobis est nam aut aperiam. Non quod ab nam iusto.
Ipsum in neque animi. Ipsum repudiandae placeat qui."
6/4/2020 21:22,152.7,Renee Andra,1ae37c749affc9e35a3aeb6fa1487051d7d4dfc8b5f5ab2573ec5b5d5813ed9b,Bhatt and Sons,1196,Bokaro,INR,Visa,28-Jul,d7be6321b3d940822dd195bcc86cca411cd9d95f82301d04b84119671575a2d9,12,4e441304-8816-4e08-bfc1-550a266bdcac,0,2,Online,144.61.136.128,Mobile,skibe,Repudiandae veritatis doloremque dolorem possimus. Cupiditate qui fugiat libero laudantium facilis. Ea aperiam voluptates nihil molestias aliquam tempore voluptatem.
3/24/2020 02:33,4200.15,Jiya Vala,26e1146f14eeec90f8960153ceaba237e0e444bed53de4155c3f9c4644d0d172,Bahl-Ramaswamy,9398,Narasaraopet,EUR,MasterCard,Apr-32,da6813d10025369ac0411363a16ab750adb21c6d0b38a03a9fc5ce58134da875,0,58a9c8a1-85bd-4e48-83c9-8d2c4e9e0db7,0,2,In-Person,45.100.242.93,Desktop,nakuldube,"Repudiandae fuga eaque modi. Quis minus nisi pariatur. Odio a dolore odit.
Doloremque explicabo ex. At illum minus incidunt."
10/8/2022 17:25,361.26,Nirvi Thaker,954f8d1f1549b1d58e1682c0c73de3553aca41bc8a4997bb2ea96f6e81eded8d,Baral-Dhawan,7909,Deoghar,INR,Visa,26-Apr,36094ed4fbe8579bc96cb4b210081adf2b766586f75b90d493dd706d9c6e64fe,12,43a6d82e-d33c-4159-b839-c173f0532bc9,0,2,In-Person,97.78.178.250,Mobile,shalvarya,"Dolor impedit reprehenderit iste esse repellat. Ducimus ut architecto.
Quis nihil repudiandae assumenda aut possimus. Blanditiis blanditiis nisi facere fugit iste dolor."
