Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
12/20/2020 20:38,4737.7,Lavanya Chacko,901b2a285a996edf0ff7abd3e3a6494d9a8ff1c66c576cf239c61b06eec81f8f,"Rajagopal, Sengupta and Kala",7456,Bally,USD,MasterCard,Mar-33,2ab0ce7632a611e907a40710ff46da13c5ba832f5a402c6f51e15f53d6e8fa0e,5,fe33e0e3-2869-4031-a209-07c3027fb799,1,None,Online,198.210.54.102,Tablet,,Error deserunt recusandae quas minus iusto. Consectetur provident similique eos suscipit.
10/31/2022 06:43,1094.81,Raunak Rau,640a9932fb5b7ac88f89b609e30d28c0cbcb5f05bb2f5ccd664c94f03c221506,"Mammen, Konda and Ramakrishnan",4183,Patiala,USD,MasterCard,27-Oct,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,0,3e45bc87-4c7f-4a57-9329-121b9327b64f,1,3 or more,In-Person,46.209.135.213,Mobile,neysabhakta,Ratione excepturi quam. Aspernatur sapiente natus nobis ea. Assumenda hic excepturi adipisci.
1/31/2023 06:20,135.28,Romil Kibe,26d20a557a51a91e24f9541af6e4be4292680f51762c1ed11caadbc6f49f2786,"Krishnamurthy, Shah and Toor",8013,Baranagar,INR,Visa,Jul-32,5cf4e26bd3d87da5e03f80a43a64f1220a1f4ba9e1d6348caea83c06353c3f39,12,48889d6d-95bc-47bd-9cec-ebd2156f4d60,1,3 or more,Online,217.198.69.122,Desktop,hrishita71,"Id cumque quam impedit voluptas.
Magni enim est error. Porro quasi odit iste eos dolore.
Esse iure sunt modi exercitationem magni impedit. Non facilis pariatur libero nobis consequuntur eos."
6/16/2023 12:50,1025.97,Raghav Chandran,0e1bcb00d3397ddba9a699d86a7302298ceb49071790196548fcd0180c24d72a,"Contractor, Dhaliwal and Shankar",8420,South Dumdum,INR,MasterCard,24-Mar,12e967ca0f368d0d8511518c58c6929146650bb1babce4448263e67722dd0161,0,a26dd9bb-989b-4cf1-91f9-87e46ff44759,1,1,Online,220.150.8.100,Tablet,,"Deleniti esse sunt labore. Et ab autem facere facere non culpa.
Ad officiis fugiat consequatur error nam alias. Accusamus eos sit nisi unde."
7/25/2021 15:36,3238.98,Neysa Kashyap,d83e030cfeff9c5046ea7bcd683588f11bb17560b78eb79f8c7234a9c27075b8,Chaudhuri Group,5954,Dehri,USD,Visa,31-May,1158e7e12c5e7362318e5e3c2e1f2f1ab49578ab1d1691e9818a7c3f6b30b528,12,1b3f6e28-0904-499e-9619-b4faa1fa365f,1,1,Online,212.7.175.33,Mobile,,Harum laborum veritatis culpa voluptatibus possimus. Aliquam molestias deserunt placeat tempora aspernatur. Ea fugit dolorem ipsum voluptatem fugiat.
5/9/2022 02:54,923.48,Ivan Saran,ddafed2615a58c3c94ec5035f55cc982de7441a113352914417ed2f4cc6774c5,Banik-Handa,6473,Rajkot,INR,MasterCard,28-Oct,66a3c6db23417d04441d223f67bdf73a5f195a03db472cd55c14388756ceb506,0,6227249b-800b-443a-a2de-a1f7c8a7ea64,1,2,Online,111.193.59.78,Tablet,,Illum at ratione vitae reiciendis mollitia. Quasi sed rem a provident consequatur. Voluptas ad eos laborum saepe fuga numquam.
8/9/2020 17:36,3728.52,Mishti Deshpande,8d9841de4968bf6d7787b9d09d8083b4198356523d4cd9dca8427bd8f61031c6,Bahl PLC,5223,Purnia,INR,MasterCard,27-Jul,9f6cb78c09b22a1a10564f6be4a1784327a42ff11a10a31d355435db59f44710,5,2f937457-2e48-4da0-b32c-cdabcb071d7c,1,None,Online,150.161.251.21,Desktop,armaansodhi,Suscipit doloremque minima voluptatibus cupiditate debitis veritatis. Ipsa reprehenderit et porro occaecati.
2/6/2020 16:07,4247.73,Pari Raval,602f26220e02c78b6dc7cf859f7e8f2c79802d9282867e685c11fce472c02e60,"Handa, Dara and Comar",2923,Nanded,INR,MasterCard,Jul-33,27d719c754aacd492a6dc8a1b76619355abcf5ef473cbec02018d3c57ebbf0d5,0,c342f8d3-9141-48ea-b68f-1271fcd246d1,1,2,Online,204.179.244.122,Mobile,jayant19,Sapiente necessitatibus deleniti fugit quibusdam. Alias eligendi quod tempora provident enim. Autem illo reiciendis deleniti minus.
5/8/2021 00:19,1743.94,Madhav Gade,907e4a95dfb822f510b670b412a0e0839a46e916638f5b7472342fca234b8fca,"Vyas, Dua and Dutta",9881,Madhyamgram,USD,Visa,29-Jul,096012b7ebcaf56d1d63b2784d2b2bbdeae080d72ad6bd1b9f7018e62a3c37d0,12,e493140a-820a-4d1b-acb2-ca32c5518e81,1,None,In-Person,144.187.33.220,Desktop,,Temporibus atque quisquam inventore doloremque architecto. Quos incidunt non voluptatum eligendi eum. Inventore qui sit provident corrupti officiis nulla sequi.
4/8/2023 09:22,2769.1,Dhanush Sunder,d07c7cb96886ab60cd96d7e429467ecb00c913e1687832b7983407aa6e0db358,Bajaj-Kanda,8599,Kozhikode,USD,Visa,25-Apr,ad8fa913d25b3970c6efa8ca504da8ba670ce2a9cf012d399b71924deb483d3f,12,19f013ec-b1f1-4d22-9e4d-368bb3364649,1,None,Online,158.6.164.140,Mobile,mannat04,"Officiis tenetur officia tenetur perferendis impedit deleniti. Officia impedit magnam libero.
Excepturi veritatis quam neque quae culpa possimus. Repudiandae quos quod illum repudiandae."
8/2/2022 11:03,4933.1,Aayush Chokshi,2f4feb080fb18d3b734966c7a8cf7ab84a60e266f6612d20291538a947742cbd,Chacko and Sons,6867,Kishanganj,EUR,MasterCard,25-Feb,5480ab857f30bc9abdc0d88179b66cb30b6a294029f8bed71e3b606a19941359,12,f8e9cc4b-f9a4-427b-a80b-1ef4758bbf4b,1,1,Online,212.11.51.52,Mobile,kbuch,Dolor reprehenderit soluta dolores. Facilis aliquid id praesentium corrupti voluptatem porro.
9/19/2022 01:08,880.44,Eva Deshmukh,0784b37bde8289fe9648f28ced7bf6706471ea3f8575b8f2ac8ede9ce0c86280,Wable-Shere,3142,Ranchi,EUR,American Express,26-Mar,0b0fc3be2ee8d1d33518036b0f38402ee7bc022380a0b9653886019d38acd128,12,4087713e-f68d-47be-991d-aa632b5d9b51,1,2,In-Person,79.34.181.32,Tablet,,"Commodi autem placeat. Repellat officiis quia repellat saepe ea alias.
Maiores necessitatibus repudiandae sapiente. Eius sapiente officiis qui eos. Vero ea vitae laudantium porro nisi."
9/1/2021 13:22,2380.93,Parinaaz Rana,5e61e87d856cca04974cced9ba2ac45fccbb545c2811c5f903e04258be972b67,Buch LLC,2786,Ongole,INR,American Express,24-Jun,5b60f221d4a1852afd0194ad0857fae9c558608e35621dce43301e8c771b7877,0,e202e89c-bb86-4b25-8858-91861e23a510,1,None,Online,220.48.80.81,Tablet,ksant,Vitae beatae laudantium debitis. Autem nam repellendus saepe at non nihil. Odio voluptatem laboriosam perspiciatis explicabo. Aliquid nulla earum unde quas totam doloremque accusamus.
3/26/2022 23:32,683.8,Advik Sachdev,945b5e92b49d33873fa17851ffa3768b8b17406ebb5f166e53672ca18450e2e2,"Sule, Amble and Edwin",3975,Eluru,USD,MasterCard,24-Jun,8df66f64b57424391d363fd6b811fed3c430c77597da265025728bd637bad804,5,5c0ba3d6-6616-4d9b-88d4-eae00e61c08b,1,1,In-Person,39.168.239.91,Mobile,zachariahfaiyaz,"Et delectus soluta cupiditate amet. Odit possimus tenetur consectetur atque sit esse. Suscipit ipsum ad dolorem perspiciatis.
Unde magnam quas molestias."
7/24/2021 09:28,3226.51,Shlok Batra,b68aa3a224d2641cd7db8b52d345f6f77d6967aec69fc4ecd17595636fe358ad,"Grewal, Bhalla and Loke",1606,Sasaram,USD,American Express,24-Jun,6af1f692e9496c6d0b668316eccb93276ae6b6774fa728aac31ff40a38318760,12,cccb3eea-dd1b-4b87-90e7-09b69d7743d4,1,None,In-Person,203.213.248.235,Mobile,tatakartik,"Beatae nulla animi libero minima ipsa voluptate.
Alias et officia alias libero. Sunt maiores architecto deserunt."
7/7/2022 03:47,1385.22,Lagan Lata,8d4759bd11e884f953173d3950be3b1ea10ed085b0adcf11b05de11b6aa855d0,"Bhardwaj, Jayaraman and Sathe",8856,Aligarh,INR,Visa,27-Jan,c75de23d89df36ba921287616ee8edb4c986e328a78e033e57c1e5e2b59c838e,5,91994473-bd87-49a9-b3a1-c72d582218b4,1,1,In-Person,158.223.210.114,Mobile,,Illo tenetur delectus quaerat praesentium. Deleniti labore aliquam. Itaque laborum voluptas necessitatibus optio illum.
11/12/2020 19:10,95.07,Prisha Kapur,39283a56bbaf3cd1889e10e86786f7f4a043f89b27e10875e3676cc0f50946f4,Saini Group,2993,Madanapalle,EUR,MasterCard,Feb-31,87acb1e183a2b0f74c3b2008b8ef6975a95269bc490a8886f317fa4bd714b085,0,58a1bc66-501b-49f2-bca8-7386c387d2f4,1,3 or more,In-Person,48.141.78.17,Mobile,,Dolor eligendi magni iusto error. Totam voluptas perspiciatis dicta cumque ut. Similique numquam perspiciatis aliquam reprehenderit.
7/22/2023 00:10,3608.84,Tejas Biswas,4210d17042ef58b3f7457d6a63a0e302c476331bdef103dd0f44dad2fd456f5a,"Butala, Bansal and Gola",4420,Vellore,EUR,Visa,27-Oct,2d1007980f49215311f7f1012e84f99b801eb5daeca04dedea3ada41cc45353b,0,84d22f17-bf08-4864-8804-ad1bc63285df,1,2,In-Person,166.174.81.17,Tablet,,Molestias voluptatum veritatis quia mollitia fuga illo. Dolorum deleniti eius quod assumenda. Excepturi excepturi excepturi non sequi.
1/13/2021 16:54,4628.53,Stuvan Bakshi,925ea71f93e76b4b30abde5e817eb5cc55e05e2148db343b845c7d5ad41249c9,Chad-Sandal,3313,Yamunanagar,USD,American Express,29-Jul,59b524f8de039389005bce58385cae1d9241abd663e87647727abc8802e85c3b,0,88545a67-1759-4a8a-9d4c-f86ff0603cd6,1,1,In-Person,42.23.86.2,Tablet,,Aspernatur quas nesciunt quia. Ad illum doloribus. Eius doloribus sequi exercitationem.
10/26/2022 15:48,3785.17,Armaan De,4a88f86954e74539050faafb9acce6b2520183e6f9c35ead58bc0f31a23f88ff,Golla Group,3737,Noida,INR,Visa,Feb-32,9b19f9ab816598a0809e4afd5d60800f2dbef9cbb9b03ad2ce766b3c237b9059,5,08ccb1ee-6aa4-4904-9d3b-d73308b25453,1,1,In-Person,90.25.243.249,Desktop,,"Harum illum eum dolores architecto. Porro voluptatum voluptatem.
Voluptatem doloremque animi odit. Perspiciatis ipsam earum rerum.
Tempore cupiditate temporibus quo eligendi optio."
1/12/2023 21:38,838.09,Tarini Rajagopal,805d9d91cac2d504be5ba4a0a33c1cd87a7e5e14154cbaf45979ac26bd0988bf,Mand-Sodhi,2404,Shivpuri,USD,American Express,26-Oct,15a26c6fa5151c712acc7ee45a1fd525ab85b801f096847c7d5fdf49efeabb4d,12,c92e7443-7b9e-4338-b061-d33d40bf9c8b,1,None,Online,60.134.142.100,Tablet,madansuhana,Officia necessitatibus error modi atque. Aut beatae voluptate nostrum itaque. Excepturi nulla quibusdam totam quisquam explicabo.
10/21/2021 01:10,3043.67,Ahana  Kadakia,6c21e0d1c26800734f7a4a231cce6a957ccf493071f047e1e6505a8400b64df5,Sinha PLC,8977,Bhiwandi,USD,Visa,Mar-33,96da2f8885ba92c9ca4d34bb763a3bc9e19017f0df6424956d61f45abdc7f241,0,55b53b87-cc29-4d44-80eb-7f53a999d251,1,1,Online,4.50.78.207,Tablet,madhavkrish,"Sapiente quae inventore ipsa minima ipsam. Inventore vel illo vero ut.
Labore at laboriosam quia excepturi. Nihil quo iure ea quam ullam occaecati."
4/3/2020 01:13,2973.01,Tejas Korpal,c829d490da9cb01a116d898a529bb69e153465cd75990b9e7cf6de3483417a81,Bedi PLC,9686,Dindigul,INR,American Express,Jun-33,3292bef42975c0ab63a2e9ab72143d6e2658dbd6e81a28cb9cf7618ff906c978,5,af0cc3d1-617f-4d36-829c-f7b1e40f33a3,1,3 or more,In-Person,51.219.199.232,Desktop,mandadira,"Est blanditiis possimus amet sequi quos.
Ea inventore tempore voluptatum. Voluptate at necessitatibus distinctio inventore totam placeat. Soluta amet modi itaque."
4/14/2022 01:30,542.93,Indrajit Vyas,db37d826cec31331790a38f5ef2c84c327552a2789129ab5e8149b6874c3c619,Chandra and Sons,3353,Raichur,USD,American Express,30-Sep,86b700fab5db37977a73700b53a0654b21bdad0896914cc19ad70dee5f5fb3f6,12,241eb8b5-0b0f-48cd-a991-55152d289635,1,3 or more,In-Person,80.116.129.141,Desktop,,Praesentium velit aliquid iste at accusantium magnam. Ipsum excepturi error aperiam. Laudantium reiciendis atque excepturi fugiat.
5/11/2023 23:31,2725.4,Aradhya Som,ee88b2ad22eab9248f5bc31ae001d90f796efd7dc06f39b9cea6fa0f6887c13c,"Barman, Bhatnagar and Dalal",1732,Allahabad,USD,MasterCard,28-Feb,14063697603e22d600d336bee6cff12c8be93509ce84a0642918d89b2aef1753,0,61273cfa-6fb0-451f-9f4b-ef9be7986f9b,1,3 or more,In-Person,205.111.9.129,Desktop,,Mollitia quam incidunt consequuntur voluptatibus quae. Optio quisquam id odio maiores dolores. Libero ut laudantium occaecati blanditiis iure.
7/15/2022 20:18,4799.88,Purab Dass,9a9798cd0f3fe889d379184f0094becc5c94a8e27520dacf05ac071adf671d95,Khalsa-Kaur,6032,Rajkot,USD,MasterCard,31-Jan,11f8e31ccbdbb7d91589ecf40713d3a8a5d17a7ec0cebf641f975af50a1eba8d,0,196efa3a-41bd-4d1c-8456-ee3361db5896,1,1,Online,192.0.70.241,Mobile,,Minus culpa fugit corrupti nesciunt. Illum dignissimos aliquam. Ipsum quis natus. Ea veniam aliquam aliquid dicta odio porro.
8/3/2023 06:04,4580.72,Manjari Seth,fc1355b21dbdde280d6a5f83d4311fefe472163d998377d6101b32d23ee89826,Kunda-Srinivasan,7812,Sultan Pur Majra,EUR,American Express,Aug-32,4099ed5ba70aebc5a9dc26bc2093d4b45839f99b306bd12f68cedfd351e6ab7a,0,9bbd1fc6-4479-442f-847a-258a55c3b639,1,2,Online,181.195.66.248,Desktop,bailnakul,Consequuntur aliquam totam cumque. Officia voluptates iure fugiat voluptatem itaque. Exercitationem corrupti voluptatum dicta quaerat quaerat dolores mollitia.
9/21/2020 21:18,1072.46,Raghav Lata,226feeca1f90f9889aa3556cbdc1e699395c4fd1b7c6f57d382cae1851e43e72,Viswanathan Ltd,9369,Mango,USD,MasterCard,29-Dec,828bb918957379a792e06807bcd291daf3c1efaa51325f32d2fc7e3280f1b983,5,0bb90aee-6e74-4e4b-9859-427edc26b000,1,None,In-Person,150.128.10.50,Desktop,mannatkadakia,Adipisci animi ipsam voluptate quidem earum dolores. Nostrum aliquid expedita dolorem veritatis beatae labore. Laboriosam et tempora qui ipsam.
3/21/2021 05:14,897.96,Romil Wable,7161bf999a400ae258a9207de2e3d9bb9b34cbc54a915aef2e3f00c86d056ce3,"Bumb, Mann and Ravi",5545,Darbhanga,USD,American Express,30-Jul,70d432707ec2478670d5b36a95d5b1000cb9c3ef6ea1fb7be14b060775723d03,12,a82ed973-bdb5-4db5-b7b4-b0c82f193ea8,1,None,Online,194.82.199.34,Desktop,rvaidya,"Iure iusto non doloremque. Dolore iure perferendis praesentium sapiente assumenda.
Laboriosam autem quia suscipit et ut tempore ut. Rerum assumenda cumque."
8/21/2021 23:33,2605.74,Riya Sharma,06603acee46fa532921156b63fcf5d9a066ec0a5bfe8bdcaa94cf9c9a3843c51,Sethi-Shroff,7594,Sambalpur,INR,Visa,24-Apr,367461e6dd07bdb57342cb64b2a8d8e0fa13c53842a95ec20a90d35bdd6eb77f,5,eb9013cc-9d6d-43ac-9f0f-60ba8b91dfa4,1,3 or more,Online,195.20.30.181,Desktop,,"Rem minima dolores neque amet odit expedita autem. Ex exercitationem voluptas perspiciatis iure maxime hic.
Officiis magni dolore animi neque animi."
9/17/2023 10:55,4403.73,Raghav Gupta,e81a1e0bee6a5e98dca56bfe76ce2ae68358c15e888c977b5f87869087cde980,"Wali, Gandhi and Sunder",2707,Buxar,EUR,MasterCard,30-Jan,2d54ab36581c7e905efeb3ca6973038a83cfbe1cb1c253cd6c26db4a0320d0ed,0,e7b5a30b-c175-4aa7-9b92-ecc9e8a59881,1,3 or more,Online,142.105.102.18,Desktop,vidurganguly,Ad velit distinctio occaecati commodi animi voluptates. Ipsa amet voluptatum mollitia. Nostrum odio minus distinctio neque neque.
10/23/2020 14:50,1285.83,Dhruv Andra,fa1ae611b467dae48558da5064f253f0dcce5bc4d2b040adf9ac3c17ad408169,"Krishnan, Thakkar and Venkataraman",6625,Bally,USD,American Express,Feb-30,fbe10beedf9d29cf53137ba38859ffd1dbe7642cedb7ef0a102a3ab109b47842,0,5c9cf158-e4b4-4a04-b937-a4cd8172c185,1,1,In-Person,196.198.177.146,Desktop,,Repellendus tempora quo delectus. Numquam commodi dicta aliquam aperiam ad. Maxime sit in doloremque excepturi dolores iusto consequatur.
1/12/2021 09:44,3916.38,Arnav Thakkar,de1488213e0d0d747a34b73044e9f1c9cf06112091e2d5f9f38b713643bd9f65,Deshpande-Rege,2926,Sikar,USD,Visa,27-Feb,a829c72c42755e384141ad8f163e4965ef5c9f8f0e07378c1d05a7222af0dd80,12,6681b06f-0f36-4a39-94be-2eba09e924ee,1,2,In-Person,86.170.25.116,Tablet,oorjavora,"Atque veritatis iure libero quo labore est commodi. Voluptates cum dolores neque accusamus.
Autem eum officia nihil. Quam rem odio numquam architecto. Sit voluptatum earum officia ipsam nemo fugiat."
7/29/2021 06:04,3412.9,Yakshit Mand,b8680552775fc33703f635da4a747aeb4406b4a5f5ae0985c01522596599ff00,Varma Inc,2130,Belgaum,INR,Visa,26-Dec,8e46760943785a93c7bbfd1b0e733299b05f4d9fe575cf23087da310db486f7a,5,5de80a8e-bbe9-43f5-a677-de8bc61b670d,1,2,Online,148.219.82.206,Mobile,,Labore fugit rem recusandae. Eum recusandae est est molestiae laborum. Dicta suscipit maxime esse esse in.
